Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Lat,Lon
2016,3,13,73,18,27,3.05,47.35992,-123.99303
2016,3,13,73,18,28,3.05,47.35992,-123.99303
2016,3,13,73,18,29,3.05,47.35992,-123.99303
2016,3,13,73,18,30,3.05,47.35992,-123.99303
2016,3,13,73,18,31,3.05,47.35992,-123.99303
2016,3,13,73,19,4,0.18,47.35992,-123.99303
2016,3,13,73,19,5,1.02,47.35992,-123.99303
2016,3,13,73,19,6,2.07,47.35992,-123.99303
2016,3,13,73,19,7,3.33,47.35992,-123.99303
2016,3,13,73,19,8,4.8,47.35992,-123.99303
2016,3,13,73,19,9,6.48,47.35992,-123.99303
2016,3,13,73,19,10,7.95,47.35992,-123.99303
2016,3,13,73,19,11,7.52,47.35992,-123.99303
2016,3,13,73,19,12,5.47,47.35992,-123.99303
2016,3,13,73,19,13,4.55,47.35992,-123.99303
2016,3,13,73,19,14,5.46,47.35992,-123.99303
2016,3,13,73,19,15,7.51,47.35992,-123.99303
2016,3,13,73,19,16,7.96,47.35992,-123.99303
2016,3,13,73,19,17,6.55,47.35992,-123.99303
2016,3,13,73,19,18,5.04,47.35992,-123.99303
2016,3,13,73,19,19,3.88,47.35992,-123.99303
2016,3,13,73,19,20,3.14,47.35992,-123.99303
2016,3,13,73,19,21,3.11,47.35992,-123.99303
2016,3,13,73,19,22,3.85,47.35992,-123.99303
2016,3,13,73,19,23,5.37,47.35992,-123.99303
2016,3,13,73,19,24,7.3,47.35992,-123.99303
2016,3,13,73,19,25,8.17,47.35992,-123.99303
2016,3,13,73,19,26,7.88,47.35992,-123.99303
2016,3,13,73,19,27,7.59,47.35992,-123.99303
2016,3,13,73,19,28,7.58,47.35992,-123.99303
2016,3,13,73,19,29,7.89,47.35992,-123.99303
2016,3,13,73,19,30,8.21,47.35992,-123.99303
2016,3,13,73,19,31,7.26,47.35992,-123.99303
2016,3,13,73,19,32,5.29,47.35992,-123.99303
2016,3,13,73,19,33,4.55,47.35992,-123.99303
2016,3,13,73,19,34,5.63,47.35992,-123.99303
2016,3,13,73,19,35,7.74,47.35992,-123.99303
2016,3,13,73,19,36,7.73,47.35992,-123.99303
2016,3,13,73,19,37,5.62,47.35992,-123.99303
2016,3,13,73,19,38,4.55,47.35992,-123.99303
2016,3,13,73,19,39,5.31,47.35992,-123.99303
2016,3,13,73,19,40,7.31,47.35992,-123.99303
2016,3,13,73,19,41,8.17,47.35992,-123.99303
2016,3,13,73,19,42,7.73,47.35992,-123.99303
2016,3,13,73,19,43,7.74,47.35992,-123.99303
2016,3,13,73,19,44,8.18,47.35992,-123.99303
2016,3,13,73,19,45,7.3,47.35992,-123.99303
2016,3,13,73,19,46,5.26,47.35992,-123.99303
2016,3,13,73,19,47,4.52,47.35992,-123.99303
2016,3,13,73,19,48,5.68,47.35992,-123.99303
2016,3,13,73,19,49,7.87,47.35992,-123.99303
2016,3,13,73,19,50,7.6,47.35992,-123.99303
2016,3,13,73,19,51,5.8,47.35992,-123.99303
2016,3,13,73,19,52,9.67,47.35992,-123.99303
2016,3,13,73,19,53,15.47,47.35992,-123.99303
2016,3,13,73,19,54,7.7,47.35992,-123.99303
2016,3,13,73,19,55,7.77,47.35992,-123.99303
2016,3,13,73,19,56,15.47,47.35992,-123.99303
2016,3,13,73,19,57,9.1,47.35992,-123.99303
2016,3,13,73,19,58,6.38,47.35992,-123.99303
2016,3,13,73,19,59,15.47,47.35992,-123.99303
2016,3,13,73,20,0,30.94,47.35992,-123.99303
2016,3,13,73,20,1,15.47,47.35992,-123.99303
2016,3,13,73,20,2,8.55,47.35992,-123.99303
2016,3,13,73,20,3,6.92,47.35992,-123.99303
2016,3,13,73,20,4,6.01,47.35992,-123.99303
2016,3,13,73,20,5,5.18,47.35992,-123.99303
2016,3,13,73,20,6,4.28,47.35992,-123.99303
2016,3,13,73,20,7,3.4,47.35992,-123.99303
2016,3,13,73,20,8,2.84,47.35992,-123.99303
2016,3,13,73,20,9,2.69,47.35992,-123.99303
2016,3,13,73,20,10,2.94,47.35992,-123.99303
2016,3,13,73,20,11,3.61,47.35992,-123.99303
2016,3,13,73,20,12,4.56,47.35992,-123.99303
2016,3,13,73,20,13,5.28,47.35992,-123.99303
2016,3,13,73,20,14,5.64,47.35992,-123.99303
2016,3,13,73,20,15,5.64,47.35992,-123.99303
2016,3,13,73,20,24,1.13,47.35992,-123.99303
2016,3,13,73,20,25,1.13,47.35992,-123.99303
2016,3,13,73,20,26,1.13,47.35992,-123.99303
2016,3,13,73,20,27,1.13,47.35992,-123.99303
2016,3,13,73,20,28,1.13,47.35992,-123.99303
2016,3,13,73,20,29,1.13,47.35992,-123.99303
2016,3,13,73,20,30,1.13,47.35992,-123.99303
2016,3,13,73,20,31,1.13,47.35992,-123.99303
2016,3,13,73,20,32,1.13,47.35992,-123.99303
2016,3,13,73,20,33,1.13,47.35992,-123.99303
2016,3,13,73,20,34,1.13,47.35992,-123.99303
2016,3,13,73,20,35,1.13,47.35992,-123.99303
2016,3,13,73,20,36,1.13,47.35992,-123.99303
2016,3,13,73,20,37,1.13,47.35992,-123.99303
2016,3,13,73,20,38,1.13,47.35992,-123.99303
2016,3,13,73,20,39,1.13,47.35992,-123.99303
2016,3,13,73,20,40,1.13,47.35992,-123.99303
2016,3,13,73,20,41,1.13,47.35992,-123.99303
2016,3,13,73,20,42,1.13,47.35992,-123.99303
2016,3,13,73,20,43,1.13,47.35992,-123.99303
2016,3,13,73,20,44,1.13,47.35992,-123.99303
2016,3,13,73,20,45,1.13,47.35992,-123.99303
2016,3,13,73,20,46,1.13,47.35992,-123.99303
2016,3,13,73,20,47,1.13,47.35992,-123.99303
2016,3,13,73,20,48,1.13,47.35992,-123.99303
2016,3,13,73,20,49,1.13,47.35992,-123.99303
2016,3,13,73,20,50,1.13,47.35992,-123.99303
2016,3,13,73,20,58,3.11,47.35992,-123.99303
2016,3,13,73,20,59,3.23,47.35992,-123.99303
2016,3,13,73,21,0,3.28,47.35992,-123.99303
2016,3,13,73,21,1,3.28,47.35992,-123.99303
2016,3,13,73,21,2,3.23,47.35992,-123.99303
2016,3,13,73,21,3,3.11,47.35992,-123.99303
2016,3,13,73,21,4,2.94,47.35992,-123.99303
2016,3,13,73,21,5,2.71,47.35992,-123.99303
2016,3,13,73,21,6,2.44,47.35992,-123.99303
2016,3,13,73,21,7,2.17,47.35992,-123.99303
2016,3,13,73,21,8,1.93,47.35992,-123.99303
2016,3,13,73,21,9,1.72,47.35992,-123.99303
2016,3,13,73,21,10,1.52,47.35992,-123.99303
2016,3,13,73,21,11,1.35,47.35992,-123.99303
2016,3,13,73,21,12,1.2,47.35992,-123.99303
2016,3,13,73,21,13,1.07,47.35992,-123.99303
2016,3,13,73,21,14,0.97,47.35992,-123.99303
2016,3,13,73,21,15,0.89,47.35992,-123.99303
2016,3,13,73,21,16,0.84,47.35992,-123.99303
2016,3,13,73,21,17,0.84,47.35992,-123.99303
2016,3,13,73,21,18,0.9,47.35992,-123.99303
2016,3,13,73,21,19,1.01,47.35992,-123.99303
2016,3,13,73,21,20,1.18,47.35992,-123.99303
2016,3,13,73,21,21,1.41,47.35992,-123.99303
2016,3,13,73,21,22,1.7,47.35992,-123.99303
2016,3,13,73,21,23,2.04,47.35992,-123.99303
2016,3,13,73,21,24,2.44,47.35992,-123.99303
2016,3,13,73,21,25,2.9,47.35992,-123.99303
2016,3,13,73,21,26,3.38,47.35992,-123.99303
2016,3,13,73,21,27,3.76,47.35992,-123.99303
2016,3,13,73,21,28,4.01,47.35992,-123.99303
2016,3,13,73,21,29,4.12,47.35992,-123.99303
2016,3,13,73,21,30,4.22,47.35992,-123.99303
2016,3,13,73,21,31,4.87,47.35992,-123.99303
2016,3,13,73,21,32,6.18,47.35992,-123.99303
2016,3,13,73,21,33,7.7,47.35992,-123.99303
2016,3,13,73,21,34,7.57,47.35992,-123.99303
2016,3,13,73,21,35,5.78,47.35992,-123.99303
2016,3,13,73,21,36,4.1,47.35992,-123.99303
2016,3,13,73,21,37,2.98,47.35992,-123.99303
2016,3,13,73,21,38,2.42,47.35992,-123.99303
2016,3,13,73,21,39,2.42,47.35992,-123.99303
2016,3,13,73,21,40,2.98,47.35992,-123.99303
2016,3,13,73,22,6,3.69,47.35992,-123.99303
2016,3,13,73,22,7,3.67,47.35992,-123.99303
2016,3,13,73,22,8,3.65,47.35992,-123.99303
2016,3,13,73,22,9,3.65,47.35992,-123.99303
2016,3,13,73,22,10,3.67,47.35992,-123.99303
2016,3,13,73,22,11,3.69,47.35992,-123.99303
2016,3,13,73,22,12,3.72,47.35992,-123.99303
2016,3,13,73,22,13,3.76,47.35992,-123.99303
2016,3,13,73,22,14,3.75,47.35992,-123.99303
2016,3,13,73,22,15,3.68,47.35992,-123.99303
2016,3,13,73,22,16,3.55,47.35992,-123.99303
2016,3,13,73,22,17,3.37,47.35992,-123.99303
2016,3,13,73,22,18,3.17,47.35992,-123.99303
2016,3,13,73,22,19,2.96,47.35992,-123.99303
2016,3,13,73,22,20,2.73,47.35992,-123.99303
2016,3,13,73,22,21,2.5,47.35992,-123.99303
2016,3,13,73,22,22,2.25,47.35992,-123.99303
2016,3,13,73,22,23,2.03,47.35992,-123.99303
2016,3,13,73,22,24,1.84,47.35992,-123.99303
2016,3,13,73,22,25,1.67,47.35992,-123.99303
2016,3,13,73,22,26,1.54,47.35992,-123.99303
2016,3,13,73,22,27,1.43,47.35992,-123.99303
2016,3,13,73,22,28,1.36,47.35992,-123.99303
2016,3,13,73,22,29,1.31,47.35992,-123.99303
2016,3,13,73,22,30,1.29,47.35992,-123.99303
2016,3,13,73,22,31,1.3,47.35992,-123.99303
2016,3,13,73,22,32,1.31,47.35992,-123.99303
2016,3,13,73,22,33,1.32,47.35992,-123.99303
2016,3,13,73,22,34,1.33,47.35992,-123.99303
2016,3,13,73,22,35,1.34,47.35992,-123.99303
2016,3,13,73,22,36,1.34,47.35992,-123.99303
2016,3,13,73,22,37,1.35,47.35992,-123.99303
2016,3,13,73,22,38,1.35,47.35992,-123.99303
2016,3,13,73,22,39,1.36,47.35992,-123.99303
2016,3,13,73,22,40,1.36,47.35992,-123.99303
2016,3,13,73,22,41,1.36,47.35992,-123.99303
2016,3,13,73,22,42,1.36,47.35992,-123.99303
2016,3,13,73,22,43,1.36,47.35992,-123.99303
2016,3,13,73,22,44,1.36,47.35992,-123.99303
2016,3,13,73,22,45,1.35,47.35992,-123.99303
2016,3,13,73,22,46,1.35,47.35992,-123.99303
2016,3,13,73,23,34,0.64,47.35992,-123.99303
2016,3,13,73,23,35,3.69,47.35992,-123.99303
2016,3,13,73,23,36,7.49,47.35992,-123.99303
2016,3,13,73,23,37,12.05,47.35992,-123.99303
2016,3,13,73,23,38,15.15,47.35992,-123.99303
2016,3,13,73,23,39,10.29,47.35992,-123.99303
2016,3,13,73,23,40,4.79,47.35992,-123.99303
2016,3,13,73,23,41,1.04,47.35992,-123.99303
2016,3,13,73,23,43,0.79,47.35992,-123.99303
2016,3,13,73,23,44,14.36,47.35992,-123.99303
2016,3,13,73,23,45,30.31,47.35992,-123.99303
2016,3,13,73,23,46,14.27,47.35992,-123.99303
2016,3,13,73,23,47,0.88,47.35992,-123.99303
2016,3,13,73,23,50,0.62,47.35992,-123.99303
2016,3,13,73,23,51,1.16,47.35992,-123.99303
2016,3,13,73,23,52,1.63,47.35992,-123.99303
2016,3,13,73,23,53,2.02,47.35992,-123.99303
2016,3,13,73,23,54,2.34,47.35992,-123.99303
2016,3,13,73,23,55,2.57,47.35992,-123.99303
2016,3,13,73,23,56,2.73,47.35992,-123.99303
2016,3,13,73,23,57,2.8,47.35992,-123.99303
2016,3,13,73,23,58,2.8,47.35992,-123.99303
2016,3,13,73,23,59,2.73,47.35992,-123.99303
2016,3,14,74,1,26,8.71,47.35992,-123.99303
2016,3,14,74,1,27,8.71,47.35992,-123.99303
2016,3,14,74,1,28,7.98,47.35992,-123.99303
2016,3,14,74,1,29,6.68,47.35992,-123.99303
2016,3,14,74,1,30,5.48,47.35992,-123.99303
2016,3,14,74,1,31,4.53,47.35992,-123.99303
2016,3,14,74,1,32,3.81,47.35992,-123.99303
2016,3,14,74,1,33,3.18,47.35992,-123.99303
2016,3,14,74,1,34,2.61,47.35992,-123.99303
2016,3,14,74,1,35,2.09,47.35992,-123.99303
2016,3,14,74,1,36,1.63,47.35992,-123.99303
2016,3,14,74,1,37,1.23,47.35992,-123.99303
2016,3,14,74,1,38,0.88,47.35992,-123.99303
2016,3,14,74,1,39,0.6,47.35992,-123.99303
2016,3,14,74,1,40,0.37,47.35992,-123.99303
2016,3,14,74,1,41,0.2,47.35992,-123.99303
2016,3,14,74,1,42,0.08,47.35992,-123.99303
2016,3,14,74,1,43,0.02,47.35992,-123.99303
2016,3,14,74,1,44,0.02,47.35992,-123.99303
2016,3,14,74,1,45,0.08,47.35992,-123.99303
2016,3,14,74,1,46,0.2,47.35992,-123.99303
2016,3,14,74,1,47,0.37,47.35992,-123.99303
2016,3,14,74,1,48,0.6,47.35992,-123.99303
2016,3,14,74,1,49,0.88,47.35992,-123.99303
2016,3,14,74,1,56,3.05,47.35992,-123.99303
2016,3,14,74,1,57,3.05,47.35992,-123.99303
2016,3,14,74,1,58,3.05,47.35992,-123.99303
2016,3,14,74,1,59,3.05,47.35992,-123.99303
2016,3,14,74,2,0,3.05,47.35992,-123.99303
2016,3,14,74,3,42,1.69,47.35992,-123.99303
2016,3,14,74,3,43,1.69,47.35992,-123.99303
2016,3,14,74,3,44,1.69,47.35992,-123.99303
2016,3,14,74,3,45,1.69,47.35992,-123.99303
2016,3,14,74,3,46,1.69,47.35992,-123.99303
2016,3,14,74,3,47,1.69,47.35992,-123.99303
2016,3,14,74,3,48,1.69,47.35992,-123.99303
2016,3,14,74,3,49,1.69,47.35992,-123.99303
2016,3,14,74,3,50,1.69,47.35992,-123.99303
2016,3,14,74,3,51,1.69,47.35992,-123.99303
2016,3,14,74,3,52,1.69,47.35992,-123.99303
2016,3,14,74,3,53,1.69,47.35992,-123.99303
2016,3,14,74,3,54,1.69,47.35992,-123.99303
2016,3,14,74,3,55,1.69,47.35992,-123.99303
2016,3,14,74,3,56,1.69,47.35992,-123.99303
2016,3,14,74,3,57,1.69,47.35992,-123.99303
2016,3,14,74,3,58,1.69,47.35992,-123.99303
2016,3,14,74,3,59,1.69,47.35992,-123.99303
2016,3,14,74,5,5,13.92,47.35992,-123.99303
2016,3,14,74,5,6,13.92,47.35992,-123.99303
2016,3,14,74,5,7,13.92,47.35992,-123.99303
2016,3,14,74,5,8,8.63,47.35992,-123.99303
2016,3,14,74,5,9,3.84,47.35992,-123.99303
2016,3,14,74,5,10,1.45,47.35992,-123.99303
2016,3,14,74,5,11,1.45,47.35992,-123.99303
2016,3,14,74,5,12,3.84,47.35992,-123.99303
2016,3,14,74,6,24,3.05,47.35992,-123.99303
2016,3,14,74,6,25,3.05,47.35992,-123.99303
2016,3,14,74,6,26,3.05,47.35992,-123.99303
2016,3,14,74,6,27,3.05,47.35992,-123.99303
2016,3,14,74,6,28,3.05,47.35992,-123.99303
2016,3,14,74,7,57,3.05,47.35992,-123.99303
2016,3,14,74,7,58,3.05,47.35992,-123.99303
2016,3,14,74,7,59,3.05,47.35992,-123.99303
2016,3,14,74,8,0,3.05,47.35992,-123.99303
2016,3,14,74,8,1,3.05,47.35992,-123.99303
2016,3,14,74,9,54,3.05,47.35992,-123.99303
2016,3,14,74,9,55,3.05,47.35992,-123.99303
2016,3,14,74,9,56,3.05,47.35992,-123.99303
2016,3,14,74,9,57,3.05,47.35992,-123.99303
2016,3,14,74,9,58,3.05,47.35992,-123.99303
2016,3,14,74,10,45,8.15,47.35992,-123.99303
2016,3,14,74,10,46,8.15,47.35992,-123.99303
2016,3,14,74,10,47,7.48,47.35992,-123.99303
2016,3,14,74,10,48,6.29,47.35992,-123.99303
2016,3,14,74,10,49,5.07,47.35992,-123.99303
2016,3,14,74,10,50,3.95,47.35992,-123.99303
2016,3,14,74,10,51,2.93,47.35992,-123.99303
2016,3,14,74,10,52,2.02,47.35992,-123.99303
2016,3,14,74,10,53,1.2,47.35992,-123.99303
2016,3,14,74,10,54,0.49,47.35992,-123.99303
2016,3,14,74,14,21,8.03,47.35992,-123.99303
2016,3,14,74,14,22,8.03,47.35992,-123.99303
2016,3,14,74,14,23,7.09,47.35992,-123.99303
2016,3,14,74,14,24,5.43,47.35992,-123.99303
2016,3,14,74,14,25,4.02,47.35992,-123.99303
2016,3,14,74,14,26,3.07,47.35992,-123.99303
2016,3,14,74,14,27,2.6,47.35992,-123.99303
2016,3,14,74,14,28,2.52,47.35992,-123.99303
2016,3,14,74,14,29,2.52,47.35992,-123.99303
2016,3,14,74,14,30,2.52,47.35992,-123.99303
2016,3,14,74,14,31,2.52,47.35992,-123.99303
2016,3,14,74,14,32,2.52,47.35992,-123.99303
2016,3,14,74,14,33,2.52,47.35992,-123.99303
2016,3,14,74,14,34,2.52,47.35992,-123.99303
2016,3,14,74,14,35,2.52,47.35992,-123.99303
2016,3,14,74,14,36,2.52,47.35992,-123.99303
2016,3,14,74,14,54,3.05,47.35992,-123.99303
2016,3,14,74,14,55,3.05,47.35992,-123.99303
2016,3,14,74,14,56,3.05,47.35992,-123.99303
2016,3,14,74,14,57,3.05,47.35992,-123.99303
2016,3,14,74,14,58,3.05,47.35992,-123.99303
2016,3,14,74,15,18,3.05,47.35992,-123.99303
2016,3,14,74,15,19,3.05,47.35992,-123.99303
2016,3,14,74,15,20,3.05,47.35992,-123.99303
2016,3,14,74,15,21,3.05,47.35992,-123.99303
2016,3,14,74,15,22,3.05,47.35992,-123.99303
2016,3,14,74,15,53,7.19,47.35992,-123.99303
2016,3,14,74,15,54,6.98,47.35992,-123.99303
2016,3,14,74,15,55,6.98,47.35992,-123.99303
2016,3,14,74,15,56,7.19,47.35992,-123.99303
2016,3,14,74,15,57,7.4,47.35992,-123.99303
2016,3,14,74,15,58,6.77,47.35992,-123.99303
2016,3,14,74,15,59,5.4,47.35992,-123.99303
2016,3,14,74,16,0,4.47,47.35992,-123.99303
2016,3,14,74,16,1,4.3,47.35992,-123.99303
2016,3,14,74,16,2,4.68,47.35992,-123.99303
2016,3,14,74,16,3,4.86,47.35992,-123.99303
2016,3,14,74,16,4,4.63,47.35992,-123.99303
2016,3,14,74,16,5,4.09,47.35992,-123.99303
2016,3,14,74,16,6,3.62,47.35992,-123.99303
2016,3,14,74,16,7,3.31,47.35992,-123.99303
2016,3,14,74,16,8,3.15,47.35992,-123.99303
2016,3,14,74,16,9,3.15,47.35992,-123.99303
2016,3,14,74,16,10,3.31,47.35992,-123.99303
2016,3,14,74,16,55,3.05,47.35992,-123.99303
2016,3,14,74,16,56,3.05,47.35992,-123.99303
2016,3,14,74,16,57,3.05,47.35992,-123.99303
2016,3,14,74,16,58,3.05,47.35992,-123.99303
2016,3,14,74,16,59,3.05,47.35992,-123.99303
2016,3,14,74,17,29,1.91,47.35992,-123.99303
2016,3,14,74,17,30,5.47,47.35992,-123.99303
2016,3,14,74,17,31,8.98,47.35992,-123.99303
2016,3,14,74,17,32,12.98,47.35992,-123.99303
2016,3,14,74,17,33,14.67,47.35992,-123.99303
2016,3,14,74,17,34,7.44,47.35992,-123.99303
2016,3,14,74,17,35,7.23,47.35992,-123.99303
2016,3,14,74,17,36,14.67,47.35992,-123.99303
2016,3,14,74,17,37,14.67,47.35992,-123.99303
2016,3,14,74,17,38,9.19,47.35992,-123.99303
2016,3,14,74,17,39,5.48,47.35992,-123.99303
2016,3,14,74,17,40,4.53,47.35992,-123.99303
2016,3,14,74,17,41,4.03,47.35992,-123.99303
2016,3,14,74,17,42,3.42,47.35992,-123.99303
2016,3,14,74,17,43,2.69,47.35992,-123.99303
2016,3,14,74,17,44,1.9,47.35992,-123.99303
2016,3,14,74,17,45,1.21,47.35992,-123.99303
2016,3,14,74,17,46,0.67,47.35992,-123.99303
2016,3,14,74,17,47,0.29,47.35992,-123.99303
2016,3,14,74,17,48,0.06,47.35992,-123.99303
2016,3,14,74,17,50,0.06,47.35992,-123.99303
2016,3,14,74,17,51,0.29,47.35992,-123.99303
2016,3,14,74,17,52,0.67,47.35992,-123.99303
2016,3,14,74,17,53,1.2,47.35992,-123.99303
2016,3,14,74,17,54,1.89,47.35992,-123.99303
2016,3,14,74,17,55,2.73,47.35992,-123.99303
2016,3,14,74,17,56,3.72,47.35992,-123.99303
2016,3,14,74,17,57,4.72,47.35992,-123.99303
2016,3,14,74,17,58,5.13,47.35992,-123.99303
2016,3,14,74,17,59,4.81,47.35992,-123.99303
2016,3,14,74,18,0,3.91,47.35992,-123.99303
2016,3,14,74,18,1,3.01,47.35992,-123.99303
2016,3,14,74,18,2,2.26,47.35992,-123.99303
2016,3,14,74,18,3,1.67,47.35992,-123.99303
2016,3,14,74,18,4,1.23,47.35992,-123.99303
2016,3,14,74,18,5,0.94,47.35992,-123.99303
2016,3,14,74,18,6,0.81,47.35992,-123.99303
2016,3,14,74,18,7,0.83,47.35992,-123.99303
2016,3,14,74,18,8,0.97,47.35992,-123.99303
2016,3,14,74,18,9,1.13,47.35992,-123.99303
2016,3,14,74,18,10,1.27,47.35992,-123.99303
2016,3,14,74,18,11,1.39,47.35992,-123.99303
2016,3,14,74,18,12,1.49,47.35992,-123.99303
2016,3,14,74,18,13,1.58,47.35992,-123.99303
2016,3,14,74,18,14,1.65,47.35992,-123.99303
2016,3,14,74,18,15,1.7,47.35992,-123.99303
2016,3,14,74,18,16,1.73,47.35992,-123.99303
2016,3,14,74,18,17,1.75,47.35992,-123.99303
2016,3,14,74,18,18,1.75,47.35992,-123.99303
2016,3,14,74,18,19,1.73,47.35992,-123.99303
2016,3,14,74,18,20,1.7,47.35992,-123.99303
2016,3,14,74,18,21,1.65,47.35992,-123.99303
2016,3,14,74,18,59,8.53,47.35992,-123.99303
2016,3,14,74,19,0,8.53,47.35992,-123.99303
2016,3,14,74,19,1,7.72,47.35992,-123.99303
2016,3,14,74,19,2,6.32,47.35992,-123.99303
2016,3,14,74,19,3,5.24,47.35992,-123.99303
2016,3,14,74,19,4,4.69,47.35992,-123.99303
2016,3,14,74,19,5,4.69,47.35992,-123.99303
2016,3,14,74,21,5,5.57,47.35992,-123.99303
2016,3,14,74,21,6,5.72,47.35992,-123.99303
2016,3,14,74,21,7,5.72,47.35992,-123.99303
2016,3,14,74,21,8,5.57,47.35992,-123.99303
2016,3,14,74,21,9,5.27,47.35992,-123.99303
2016,3,14,74,21,10,4.97,47.35992,-123.99303
2016,3,14,74,21,11,5.27,47.35992,-123.99303
2016,3,14,74,21,12,6.31,47.35992,-123.99303
2016,3,14,74,21,13,7.83,47.35992,-123.99303
2016,3,14,74,21,14,8.73,47.35992,-123.99303
2016,3,14,74,23,21,2.18,47.35992,-123.99303
2016,3,14,74,23,22,2.18,47.35992,-123.99303
2016,3,14,74,23,23,2.18,47.35992,-123.99303
2016,3,14,74,23,24,2.18,47.35992,-123.99303
2016,3,14,74,23,25,2.18,47.35992,-123.99303
2016,3,14,74,23,26,2.18,47.35992,-123.99303
2016,3,14,74,23,27,2.18,47.35992,-123.99303
2016,3,14,74,23,28,2.18,47.35992,-123.99303
2016,3,14,74,23,29,2.18,47.35992,-123.99303
2016,3,14,74,23,30,2.18,47.35992,-123.99303
2016,3,14,74,23,31,2.18,47.35992,-123.99303
2016,3,14,74,23,32,2.18,47.35992,-123.99303
2016,3,14,74,23,33,2.18,47.35992,-123.99303
2016,3,14,74,23,34,2.18,47.35992,-123.99303
2016,3,15,75,0,55,8.04,47.35992,-123.99303
2016,3,15,75,0,56,8.04,47.35992,-123.99303
2016,3,15,75,0,57,7.37,47.35992,-123.99303
2016,3,15,75,0,58,6.18,47.35992,-123.99303
2016,3,15,75,0,59,5.07,47.35992,-123.99303
2016,3,15,75,1,0,4.17,47.35992,-123.99303
2016,3,15,75,1,1,3.47,47.35992,-123.99303
2016,3,15,75,1,2,2.88,47.35992,-123.99303
2016,3,15,75,1,3,2.4,47.35992,-123.99303
2016,3,15,75,1,4,2.01,47.35992,-123.99303
2016,3,15,75,1,5,1.72,47.35992,-123.99303
2016,3,15,75,1,6,1.52,47.35992,-123.99303
2016,3,15,75,1,7,1.42,47.35992,-123.99303
2016,3,15,75,1,8,1.42,47.35992,-123.99303
2016,3,15,75,1,9,1.52,47.35992,-123.99303
2016,3,15,75,1,10,1.72,47.35992,-123.99303
2016,3,15,75,1,11,2.01,47.35992,-123.99303
2016,3,15,75,2,12,1.52,47.35992,-123.99303
2016,3,15,75,2,13,1.52,47.35992,-123.99303
2016,3,15,75,2,14,1.52,47.35992,-123.99303
2016,3,15,75,2,15,1.52,47.35992,-123.99303
2016,3,15,75,2,16,1.52,47.35992,-123.99303
2016,3,15,75,2,17,1.52,47.35992,-123.99303
2016,3,15,75,2,18,1.52,47.35992,-123.99303
2016,3,15,75,2,19,1.52,47.35992,-123.99303
2016,3,15,75,2,20,1.52,47.35992,-123.99303
2016,3,15,75,2,21,1.52,47.35992,-123.99303
2016,3,15,75,2,22,1.52,47.35992,-123.99303
2016,3,15,75,2,23,1.52,47.35992,-123.99303
2016,3,15,75,2,24,1.52,47.35992,-123.99303
2016,3,15,75,2,25,1.52,47.35992,-123.99303
2016,3,15,75,2,26,1.52,47.35992,-123.99303
2016,3,15,75,2,27,1.52,47.35992,-123.99303
2016,3,15,75,2,28,1.52,47.35992,-123.99303
2016,3,15,75,2,29,1.52,47.35992,-123.99303
2016,3,15,75,2,30,1.52,47.35992,-123.99303
2016,3,15,75,2,31,1.52,47.35992,-123.99303
2016,3,15,75,2,47,1.91,47.35992,-123.99303
2016,3,15,75,2,48,1.91,47.35992,-123.99303
2016,3,15,75,2,49,1.91,47.35992,-123.99303
2016,3,15,75,2,50,1.91,47.35992,-123.99303
2016,3,15,75,2,51,1.91,47.35992,-123.99303
2016,3,15,75,2,52,1.91,47.35992,-123.99303
2016,3,15,75,2,53,1.91,47.35992,-123.99303
2016,3,15,75,2,54,1.91,47.35992,-123.99303
2016,3,15,75,2,55,1.91,47.35992,-123.99303
2016,3,15,75,2,56,1.91,47.35992,-123.99303
2016,3,15,75,2,57,1.91,47.35992,-123.99303
2016,3,15,75,2,58,1.91,47.35992,-123.99303
2016,3,15,75,2,59,1.91,47.35992,-123.99303
2016,3,15,75,3,0,1.91,47.35992,-123.99303
2016,3,15,75,3,1,1.91,47.35992,-123.99303
2016,3,15,75,3,2,1.91,47.35992,-123.99303
2016,3,15,75,4,54,3.05,47.35992,-123.99303
2016,3,15,75,4,55,3.05,47.35992,-123.99303
2016,3,15,75,4,56,3.05,47.35992,-123.99303
2016,3,15,75,4,57,3.05,47.35992,-123.99303
2016,3,15,75,4,58,3.05,47.35992,-123.99303
2016,3,15,75,5,53,3.05,47.35992,-123.99303
2016,3,15,75,5,54,3.05,47.35992,-123.99303
2016,3,15,75,5,55,3.05,47.35992,-123.99303
2016,3,15,75,5,56,3.05,47.35992,-123.99303
2016,3,15,75,5,57,3.05,47.35992,-123.99303
2016,3,15,75,7,31,3.05,47.35992,-123.99303
2016,3,15,75,7,32,3.05,47.35992,-123.99303
2016,3,15,75,7,33,3.05,47.35992,-123.99303
2016,3,15,75,7,34,3.05,47.35992,-123.99303
2016,3,15,75,7,35,3.05,47.35992,-123.99303
2016,3,15,75,8,38,5.08,47.35992,-123.99303
2016,3,15,75,8,39,5.08,47.35992,-123.99303
2016,3,15,75,8,40,5.08,47.35992,-123.99303
2016,3,15,75,8,41,5.08,47.35992,-123.99303
2016,3,15,75,8,42,5.08,47.35992,-123.99303
2016,3,15,75,8,43,5.08,47.35992,-123.99303
2016,3,15,75,10,23,1.91,47.35992,-123.99303
